Headings,HMSO.L.csv,AAL.L.csv,ABF.L.csv,AMEC.L.csv,ANTO.L.csv,ARM.L.csv,ASHM.L.csv,AU.L.csv,AV.L.csv,AZN.L.csv,BA.L.csv,BARC.L.csv,BATS.L.csv,BG.L.csv,BLND.L.csv,BLT.L.csv,BNZL.L.csv,BP.L.csv,BRBY.L.csv,BSY.L.csv,BT-A.csv,CCL.L.csv,CNA.L.csv,CNE.L.csv,CPG.L.csv,CPI.L.csv,DGE.L.csv,EMG.L.csv,ENRC.L.csv,ESSR.L.csv,EXPN.L.csv,FRES.L.csv,GFS.L.csv,GKN.L.csv,GLEN.L.csv,GSK.L.csv,HL.L.csv,IAG.L.csv,IAP.L.csv,IHG.L.csv,IMI.L.csv,IMT.L.csv,INVP.L.csv,IPR.L.csv,ISAT.L.csv,ITRK.L.csv,ITV.L.csv,JMAT.L.csv,KAZ.L.csv,KGF.L.csv,LGEN.L.csv,LLOY.L.csv,LMI.L.csv,MGGT.L.csv,MKS.L.csv,MRW.L.csv,NG.L.csv,NXT.L.csv,OML.L.csv,PFC.L.csv,PRU.L.csv,PSON.L.csv,RB.L.csv,RBS.L.csv,RDSA.L.csv,REL.L.csv,REX.L.csv,RIO.L.csv,RR.L.csv,RRS.L.csv,RSA.L.csv,RSL.L.csv,SAB.L.csv,SBRY.L.csv,SDR.L.csv,SDRC.L.csv,SGE.L.csv,SHP.L.csv,SL.L.csv,SMIN.L.csv,SN.L.csv,SRP.L.csv,SSE.L.csv,STAN.L.csv,SVT.L.csv,TATE.L.csv,TLW.L.csv,TSCO.L.csv,ULVR.L.csv,UU.L.csv,VED.L.csv,VOD.L.csv,WEIR.L.csv,WOS.L.csv,WPP.L.csv,WTB.L.csv,XTA.L.csv
Scale,5.86796297,4.823639217,9.210225917,4.884389546,3.516945458,4.388368802,4.824070335,0.873625218,4.568840906,6.104447295,7.324325868,3.196866055,9.635118769,4.652836402,5.503728589,4.466481991,5.579512195,7.051835511,4.253633995,5.735087143,5.086422273,5.714412347,9.101849637,4.159677144,8.500997067,10.3271082,8.617097416,1.99579916,3.602206692,3.074562528,7.574080546,3.184507088,5.596231656,3.669492155,3.979258637,8.84098745,2.150673661,4.679324867,4.440078225,4.849232655,3.760297533,9.32051047,6.334295704,7.107151263,2.410680804,5.212737706,5.593803229,4.729915993,3.156169348,5.923698969,4.920533614,3.475554462,4.419687319,5.194689232,7.152317966,9.384368755,9.16486992,5.977769692,5.167463009,4.509026306,3.665810968,9.720451876,10.55873082,3.230445106,7.702897814,8.772453168,8.856261797,4.141219609,4.585907805,4.793610458,6.714236664,6.46869379,5.247534054,8.749692973,4.557914733,4.757878158,6.992232392,8.038302248,6.39480269,6.382910311,6.636762087,7.678138818,7.641156097,5.341952583,11.12287486,7.465262876,2.935731191,6.929644877,10.91659651,10.31746286,2.794177108,8.261437486,4.240344812,4.986093765,5.862059475,6.397432413,3.742726287
Offset,0.483065864,0.503780312,0.444039629,0.508188567,0.499607338,0.514251956,0.571305428,0.222334822,0.513103994,0.388150369,0.491921846,0.516642586,0.510110841,0.536828319,0.482374373,0.521319922,0.409512195,0.482468672,0.567188755,0.587900742,0.516494657,0.470490851,0.48503741,0.510673313,0.475434995,0.500957401,0.449204771,0.646450876,0.501086706,0.537524053,0.522094455,0.521937262,0.372160844,0.470397363,0.548429567,0.54551786,0.422542266,0.509100731,0.419724378,0.452191714,0.419305128,0.531152592,0.523068609,0.497750521,0.615469969,0.645845782,0.55328522,0.461744463,0.540437098,0.499359523,0.490836963,0.51139615,0.473856398,0.621876884,0.467832751,0.454390813,0.589211019,0.471109244,0.538948829,0.522646802,0.419544924,0.551303059,0.53703618,0.547953383,0.549274467,0.559707463,0.494548,0.443441911,0.395804658,0.493831391,0.505364571,0.481862955,0.481423203,0.500625219,0.508527561,0.497917016,0.545733022,0.512783418,0.478170195,0.509263245,0.527340988,0.47360546,0.553601393,0.517416833,0.499489238,0.477037632,0.404974734,0.404976935,0.443170316,0.505177143,0.52096606,0.511850473,0.519897208,0.442166473,0.415399039,0.384572522,0.530498976
04/07/2011,0.010706197,0.004190845,0.00742115,0.006346328,0.015772512,0.026958719,0.004944376,0.021139166,-0.003809097,0.008322663,0.000313578,-0.010732442,0.011982571,0.008056042,0.022745735,0.005488921,-0.009363296,0.006961819,0.008837525,0.001177856,0.003001501,0.003256003,0.009205278,-0.03297491,0.002479339,-0.011157601,0.011700468,0.002888981,0.011875,0.014663462,0.005614473,0.003573981,0.006776034,0.002137666,-0.016257669,0.007121439,0.021103896,0.013359528,0.003218021,0.019607843,0.010309278,0.01228153,0,0,0.007155635,0.009254499,0.011120264,0.003498251,-0.002859185,0.000751315,-0.000833333,-0.018303484,0.004152249,0.014553781,-0.002176279,0.008474576,-0.001624695,0.001304348,-0.00295203,0.014407335,0.00408998,0.021240442,0.006371271,-0.014613253,0.010121457,0,-0.008101266,0.000992939,0.000772201,-0.002898551,0.008100147,-0.003097767,0.01081439,0.003952569,0.008212255,0.004480956,-0.002066116,0.00719055,0.004213483,0.01,-0.003706449,-0.011850501,0.00286123,-0.007177033,0.001338688,0.021001616,0.000798722,0.007977066,0.012425447,0.000819001,-0.003341289,0.003039514,0.020551144,0.00629845,0.00516129,0.009840098,0.003599712
05/07/2011,-0.00081483,-0.004815409,-0.007366483,-0.000900901,0.002795248,-0.013125513,0,0.001150086,0.002923977,0.005238095,-0.003448276,-0.012181195,0.009329028,0.008686588,-0.001588562,-0.004852406,-0.002520479,-0.007561845,-0.00606469,-0.005882353,0.017955112,-0.010141988,-0.002128306,0.001235483,0.000824402,0.019040903,0.00693909,0.017695473,0.006176652,-0.000473821,0.006203474,-0.002849003,0.008855827,0.009385666,0.010289991,0.002605136,0,0.003101978,-0.010825982,0.003076923,0.038033395,0.001399907,0.008780488,-0.005610973,0,-0.026999491,0,0.003486056,-0.007885305,0.002252252,0.00500417,-0.022052927,-0.009648518,-0.003372244,0.025081788,0.009747899,-0.00081367,0.015631785,0.008142117,-0.003227889,-0.003394433,0.004159734,0.029640288,0.017642547,-0.00089067,0.003490401,0.006380807,-0.012895404,0.007716049,-0.000968992,0.007304602,0.016834557,0.010480349,0.01211387,0.010025063,0.005947955,-0.001380262,0,0.005594406,-0.001650165,0.000744048,0.003690037,0.010699001,0,-0.002005348,0.003955696,0.03990423,0.006405342,-0.001472754,-0.002454992,-0.009099617,0.007878788,0.000915332,-0.000962927,0.008985879,-0.00182704,-0.011477762
06/07/2011,-0.007543323,0.00516129,0.002782931,-0.001803427,-0.005993031,0.024106401,-0.00797048,0.002871913,-0.018838305,-0.006789831,-0.00723498,-0.037572254,-0.004443654,-0.002411299,-0.016706444,0.004063389,0.000631712,-0.005616632,-0.016949153,-0.021301775,-0.006859383,-0.008196721,-0.006398537,0.000493583,-0.001647446,-0.003460208,0,-0.001617469,-0.023327195,-0.01185115,0.014796547,0.003571429,-0.008426966,0.003381234,0.016872428,0.009279881,-0.007949126,-0.029377658,-0.026550466,0.000766871,-0.012511171,0.002795899,-0.001934236,-0.027586207,-0.001776199,0.014659686,-0.025797692,-0.002977667,-0.01517341,0,0.004149378,-0.021115211,-0.006958942,-0.004945341,0.001329787,-0.003661784,0.002442997,0.002137666,-0.012481645,-0.014248705,-0.004768392,-0.014084507,-0.013415316,-0.018844221,0.002674393,-0.00173913,-0.00634035,-0.003126396,-0.001531394,0.005819593,-0.007976795,0.003761166,-0.007346586,-0.007480551,-0.010545906,-0.003695492,-0.007601935,0.005099439,-0.002642559,-0.020661157,0.017100372,0.038602941,-0.003528582,-0.007228916,-0.000669792,-0.007880221,0.007674597,-0.000712636,0.00245821,-0.009844135,-0.022232963,-0.009019844,-0.007773205,-0.004819277,-0.021628499,-0.000610128,0.008345428
07/07/2011,-0.047452753,0.020860077,-0.006475486,0.017163505,0.038278183,0.034090909,0.025145068,0.019473081,-0.001142857,0.004769475,-0.001901141,0.006006006,0.008569898,0.001035912,-0.021035599,0.02043707,0.006944444,0.012763535,0.009655172,-0.018137848,0.003453379,-0.004132231,0.004293162,0.020966946,0.00990099,-0.009027778,0.000765697,0.03564196,0.024512885,-0.006236508,0.012758202,0.027046263,-0.000708215,0.032013479,0.017806556,0.005148952,0.008814103,-0.004380725,0.02144493,0.019923372,0.009049774,0.000464684,0.011627907,-0.000322373,0.016014235,0.010835913,0.013240418,0.012941762,0.03081438,-0.002621723,0.02231405,0.010890052,0.012613875,0.011509286,0.000265604,0.004677581,0.003249391,0.023037543,0.017100372,0.012483574,0.002737851,0.010084034,-0.012747875,-0.021510883,0.018004001,0.006968641,-0.006380807,0.03046595,0.005368098,0.019286403,0.002192982,-0.013282034,0.013931215,-0.003617727,0.003134796,0.00148368,0.022632312,-0.00304414,-0.010830661,0.019409283,0.001461988,-0.003539823,0.007790368,0.003337379,0.003351206,0.014297061,0.008514851,0.001229559,0.012751349,0.004971002,0.018783984,0.008798544,0.005096774,-0.001937046,0.000650195,0.003052503,0.019791292
08/07/2011,-0.004744447,-0.016661427,0.016759777,-0.008880995,-0.038487508,-0.040816327,0.002975327,0.000561798,-0.002745995,-0.009810127,-0.013333333,-0.031840796,0.007966012,-0.025526043,-0.008264463,-0.02676978,-0.002507837,-0.008862949,-0.007513661,-0.07635468,-0.0093412,-0.02780083,0,-0.022952404,-0.007352941,-0.010511563,-0.005355777,0.015252249,-0.032515337,-0.039584842,-0.01139772,-0.013167013,-0.005669738,-0.02,-0.011530815,0.006220271,-0.011914218,-0.024,-0.003057481,-0.012021037,-0.015246637,0.006502555,-0.011494253,-0.028377943,-0.000875657,-0.008677897,-0.021320495,0.001965602,-0.03772242,-0.015771686,-0.004042037,-0.03542573,-0.022145329,0.007214895,0.006107276,-0.002660459,-0.005668016,0.00500417,0.001461988,-0.021414666,0,-0.013311148,-0.005164993,0.010206752,-0.01441048,-0.020761246,-0.006678654,-0.021413043,-0.00228833,-0.005676443,0.003646973,-0.008307056,-0.004723057,-0.008774584,-0.004375,-0.005185185,-0.01566224,0.007633588,0.010338346,-0.007450331,0.002189781,0.001776199,-0.007027407,-0.015724221,0.001336005,-0.006264683,-0.015994804,0.010684023,-0.006779661,0.000824402,-0.04269772,-0.005714286,-0.009655855,-0.006307618,-0.018843405,-0.01339014,-0.028228652
11/07/2011,-0.009967497,-0.028132992,-0.013736264,-0.012544803,0.003511236,0.02700491,-0.03528447,-0.016282987,-0.03832033,-0.004953659,-0.027027027,-0.038026721,-0.002634352,-0.005663717,-0.020833333,-0.006927465,-0.014456317,0.001308615,-0.026841019,-0.046,-0.024317618,-0.006402049,-0.010687023,-0.011622156,-0.004115226,-0.007790368,-0.006923077,-0.029661017,-0.027266963,-0.054284996,-0.024878641,0.007022472,-0.01318603,-0.020408163,-0.013475463,-0.012727273,-0.020900322,-0.027868852,-0.018605602,-0.024334601,-0.020947177,-0.012921089,-0.026162791,0.025887819,-0.01051709,-0.008238929,-0.021082221,-0.020598333,-0.022928994,-0.017550553,-0.034090909,-0.036726804,-0.016985138,-0.02539218,-0.026920032,-0.007002334,-0.004071661,-0.009128631,-0.025547445,-0.015251989,-0.03003413,-0.008431703,0.008076147,-0.074611399,-0.005095259,-0.009717314,-0.022498061,-0.011440631,-0.01529052,-0.002854424,-0.014534884,-0.026771061,0.002804142,-0.008852259,-0.01569366,-0.017870439,-0.002767209,0.011111111,-0.045581395,-0.00500417,-0.019664967,-0.021276596,-0.004246285,0,-0.010006671,-0.015760441,-0.003069839,-0.00218712,-0.010726475,-0.011532125,-0.031931069,-0.013914096,-0.022685185,-0.036132813,-0.021192053,-0.016656385,-0.007988381
12/07/2011,0.006565988,-0.015789474,-0.006499536,-0.009981851,-0.024492652,-0.04940239,-0.0145,-0.001712329,-0.014793605,-0.012365505,-0.011243386,-0.017094017,-0.008100018,-0.004627981,0.005106383,-0.01436192,-0.005102041,-0.012742322,0.016265912,-0.032844165,-0.002034588,-0.010309278,-0.000308642,-0.005504128,-0.009917355,-0.004282655,-0.015491867,-0.021834061,0.00065189,0.005846399,0.003733665,0.0041841,-0.005778259,-0.007227891,0.010907238,0.005524862,-0.013136289,-0.023187184,0.001458333,-0.015588465,-0.010232558,-0.011687705,-0.002985075,-0.015852475,-0.006200177,-0.00623053,-0.023689878,0.003505258,-0.01665405,0.003106796,-0.017647059,-0.021850613,-0.024478042,-0.009220232,0.011662598,0.000671592,-0.008994276,0.00921273,-0.018726592,0.000673401,-0.014074595,-0.005952381,0.001430615,0.007558791,-0.016254732,-0.006244425,-0.014550265,-0.013820225,-0.011645963,-0.004770992,-0.007374631,-0.025294221,-0.0006453,-0.005235602,0.003826531,-0.00075815,-0.004162331,0,-0.009259259,-0.015926236,-0.004457652,0.004528986,-0.005685856,-0.016589862,-0.027628032,-0.007205765,-0.011547344,-0.006088651,-0.009364219,-0.021666667,-0.012565445,-0.002760736,0.003315964,-0.03343465,-0.01217862,-0.013801757,-0.00988287
13/07/2011,0.013481192,0.014371658,-0.012149533,0.003666361,0.032281205,-0.00838223,-0.001268392,0.004574042,0.007507871,0,0.022742475,-0.008695652,-0.009231315,0.021101574,0.022861981,0.01623647,0.017948718,0.007170436,0.065414057,0.019508671,0.00254842,-0.005208333,0.001852424,0.009056604,-0.005008347,0.017921147,0,-0.002435065,0.022149837,-0.002642008,0.016738996,0.055555556,-0.00072648,0.015845824,0.009176162,-0.004395604,0.003327787,0.003884333,0.002912419,0.015043547,0.030075188,0.012771996,0.007984032,0.00887574,0.000891266,-0.001567398,0.014705882,0.008483034,0.050808314,-0.016260163,0.015397776,0.012081149,0.014760148,0.018346185,-0.024664879,-0.008053691,0.00660066,-0.000414938,0.012977099,0.01076716,0.009279086,0.009409752,-0.007428571,-0.013059183,0.009959258,-0.005385996,0.012348993,0.011963085,0.022780833,0.043144775,0.000742942,0.014272842,0.006241929,-0.000928793,0.019695044,0.023520486,-0.003831418,0.021978022,0.003443187,0.017887564,-0.001492537,0.000901713,0.012151537,0.010309278,0.006930007,-0.006451613,0.018691589,-0.000612595,-0.007960199,0.004258944,0.012057264,-0.007197785,0.021718602,0.016247379,0.010273973,-0.003180662,0.023659889
14/07/2011,0.001287277,-0.009555189,0.022705771,-0.010958904,-0.012161223,-0.02874049,0.036322073,-0.021058623,-0.016105769,-0.000650407,-0.009156311,-0.002324561,-0.004658663,-0.018563923,-0.005794702,-0.022531749,-0.011335013,0.003176342,-0.011103854,-0.013465627,-0.014743264,-0.02617801,-0.014791988,-0.034405385,-0.014261745,-0.011267606,-0.011801731,-0.021155411,-0.020395156,-0.006622517,-0.01097561,0.049342105,-0.002908033,-0.003372681,-0.016786571,-0.02133922,0.00331675,-0.009028375,0.000207426,-0.031981279,-0.003649635,0,-0.012079208,-0.016291952,-0.015138023,0.000523286,-0.015942029,-0.007916873,-0.010989011,0.016528926,-0.01179444,0.031981982,-0.019636364,-0.005483029,-0.024189115,-0.0067659,-0.009016393,-0.01328352,-0.021853806,-0.037949401,-0.019094767,-0.020338983,-0.008923431,-0.002533784,-0.008292246,-0.008122744,0.00477327,-0.012046836,0.012288786,0.004595588,-0.005196733,0.000319818,-0.009839572,-0.017663465,-0.001869159,-0.00074129,-0.022727273,0.013196481,-0.013235294,-0.013389121,-0.011210762,-0.001801802,-0.01200565,-0.006184292,-0.011699931,-0.001623377,-0.029816514,-0.014343509,-0.004012036,-0.008481764,-0.014533148,-0.011029867,-0.01663586,-0.02166065,-0.027118644,-0.01531589,-0.018779343
15/07/2011,0.00514249,-0.011310712,0.005550416,0.006463527,-0.016531833,-0.018276762,0.00122549,0.002325581,-0.003420474,0.001789782,-0.008580858,-0.018332088,0.00810081,-0.001427552,0.006661116,-0.019279128,0.002547771,0.002292827,0.041611625,0.019396552,-0.004127967,-0.011648746,-0.007194245,0.000258198,0.001702128,-0.002849003,-0.005573248,0.002493766,-0.008458035,0.004533333,-0.009247842,0.018808777,0.000364564,0.010998308,0.00995935,0.009022556,-0.007438017,-0.015184382,-0.003318125,-0.000805802,-0.005494505,0.004203643,0.000400882,0.000331236,-0.032549729,0.0041841,-0.017673049,-0.000498753,-0.015851852,-0.003871467,-0.010230179,-0.02466172,-0.002225519,-0.003675505,0.005633803,0.00613079,-0.00165426,0.00757257,0.010785824,0.019377163,-0.015140591,-0.000865052,0.00464711,-0.009596387,0.008813559,-0.008189263,0.001319609,0.000797721,-0.025037936,0,-0.003731343,-0.014920071,0.005616764,0.012302839,0.001872659,-0.004451039,-0.004293381,-0.004341534,-0.001987084,-0.018659881,0.006046863,-0.00631769,0.010721944,0.001244555,-0.005571031,0.005691057,0.019700552,0.002363184,-0.006042296,0,-0.019670388,-0.003759398,0.007988722,-0.005798629,-0.01533101,0.002592353,-0.004784689
18/07/2011,-0.018119804,-0.023384926,-0.007359706,-0.005504587,-0.012160229,0.008865248,-0.011015912,0.003480278,-0.038980142,-0.005684587,-0.011651132,-0.037169727,-0.008928571,-0.012866333,0,-0.022435897,-0.019695044,-0.006535948,-0.024730501,0.005637773,-0.027979275,-0.009519492,0.003465658,-0.04104285,-0.019541206,-0.015714286,-0.012009608,-0.042288557,-0.024934383,-0.020440669,-0.001866833,0.020923077,-0.009110787,-0.046443515,-0.017911049,-0.005216095,-0.011656953,-0.01938326,-0.032667499,-0.030645161,-0.045119705,-0.000930233,-0.029453015,-0.004635762,-0.03364486,-0.034895833,-0.045727136,-0.032934132,-0.020021075,-0.024485037,-0.036175711,-0.074737078,-0.024535316,-0.027140975,-0.013445378,-0.006431957,-0.008285004,-0.006680585,-0.043445122,-0.031907671,-0.030014641,-0.015584416,-0.000867303,-0.060416073,-0.007392473,-0.01559633,-0.02754349,-0.0189023,-0.019455253,0.017383349,-0.010486891,-0.044356293,-0.009452202,-0.020878778,-0.011214953,-0.011922504,-0.011139059,0.005329457,-0.030363365,-0.031979257,-0.018031555,-0.019073569,-0.002828854,-0.0077688,-0.00070028,-0.021018593,-0.026275116,-0.019729495,-0.00810537,-0.005988024,-0.023861171,-0.011006289,-0.036829837,-0.033934252,-0.023354565,-0.01616031,-0.023668639
19/07/2011,0.005210595,0.017571059,-0.008341057,0.012915129,0.031136857,0.023725835,0.000247525,-0.015606936,0.004336735,-0.013067625,0.005725834,-0.018604651,-0.003963964,0.017016655,-0.010752688,0.016830601,0.005832793,0.010087719,0.004551365,0.021079187,0.028784648,0.016018307,0.022919937,0.030148048,0.010398614,0.01233672,-0.004862237,0.028138528,0.022207268,0.017886179,0.011221945,0.000602773,0.006252299,-0.003071523,0.000614754,-0.008988764,0.00758214,0.019317161,0.014841901,0.019966722,0.008678881,-0.003724395,0.011354253,-0.005322688,-0.007736944,0.012412304,0.017282011,0.040247678,0.031490015,0.010358566,0.00536193,0.043288996,0.006097561,0.003087757,0.005394662,0.003407155,-0.006683375,0.007566204,0.015776892,0.019635344,0.003018868,0.001759015,-0.009837963,0.003639672,0.006544798,0.010251631,0.009350861,0.011603993,0.008730159,-0.006294964,-0.003028009,0.038490566,-0.009108653,0.005728835,0.005671078,0.005279035,0.011991279,-0.000481928,0.008726899,0.01875,0.001530222,0.015518519,0.00212766,-0.013466959,0.000700771,-0.004128819,0.015079365,-0.007468354,2.55363E-05,-0.002581756,0.023333333,0.005341812,0.018151016,0.004939627,0.027536232,-0.00131406,0.018181818
20/07/2011,0.013606911,0.006940918,0.003738318,0.019125683,-0.000702247,0.048927039,0.001707498,-0.002935995,0.023876048,-0.010261503,0.012056263,0.054976303,-0.000723589,-0.005339979,0.008361204,0.016552021,0,0.005210595,0.004530744,0.021220523,0.006735751,0.006306306,0.006752609,0.005226026,0.002572899,-0.000716846,0.01465798,0.015578947,0.021066491,0.00372737,0.004932182,-0.004819277,0.004751462,0.019366197,-0.012901905,0.006046863,0.004180602,0.022917585,-0.012505299,0.013866232,0.012428298,-0.012616822,0.01551337,0.019397993,0.005847953,0.007462687,0.037528958,0.011904762,0.002233805,-0.001577287,0.016888889,0.028048215,0.002272727,0.018793541,-0.005365716,-0.002716469,0.010092515,0,0.007216818,0.024071527,0.027088036,0.011413521,-0.000584454,0.030825023,0.002242152,0.018450185,0.015306122,0.014343769,0.020456334,-0.000904977,0.030372058,0.01380814,0.013350843,-0.009177215,0.016290727,0.016504126,0.008976661,0.00144648,0.023918575,0.01665206,0,0.015719027,0.007077141,0.010793651,0.009103641,0.019900498,-0.004691165,0.000765209,0.011210133,0.008628128,0.003800217,0.013979379,0.020494414,0.025669033,0.016925247,0.017763158,0.015252976
21/07/2011,0.0012785,0.006388702,0.006517691,0.00536193,0.006324666,-0.016366612,0.008177079,-0.005889282,0.041925081,0.034113712,0.00595632,0.036298293,0.012671977,0.004402291,-0.010779436,-0.002114612,-0.00257732,0.01511879,0.015463918,-0.001223118,0.013896037,0.008057296,0.005792683,0.005718742,-0.001710864,-0.015781923,0.012038523,0.008291874,0.005157963,0.018567639,0.001226994,-0.004842615,0.003273918,0,-0.004149378,0.011810669,0.004995837,0.02455838,0.01416613,0.00160901,0.002832861,0.009465215,0.021105528,-0.005905512,0.026162791,-0.002116402,0.014438821,0.019607843,0.00371471,0.054778831,0.027972028,0.072378805,-0.010582011,0.023853697,0.004258944,-0.01566224,0.002497918,0.010846892,0.026090343,-0.000671592,0.023443223,0.002604167,-0.004093567,0.056874817,0.015659955,0.009963768,0.016133298,-0.00916186,0.00616808,0.005434783,0.014001474,0.02437276,-0.00237581,-0.004471415,0.020345253,0.011808118,0.008896797,-0.002888782,0.020874751,0.006034483,0.006111536,-0.010771993,-0.013352073,0.023555276,0.002081888,0,0.010997643,-0.001274372,0.007171717,-0.000855432,-0.000540833,0.00411728,-0.011599685,0.008519702,0.002080444,0.012281836,-0.010626603
22/07/2011,0.004256225,0.010691614,0.003700278,-0.006222222,-0.00698324,0.014975042,0.009556481,0.001777251,0.012857143,-0.01228978,0.003289474,0.038668285,0.018055059,0.004525532,0.005867561,0.005721551,0.012273902,0.000744681,0.001269036,-0.00281258,0.005076142,0.01598579,0.001212489,0.015766348,0.00856898,0.020408163,0.007930214,-0.000411184,0.008338679,-0.010416667,0.004289216,0.022506083,0.009789703,0.016839378,0.000729167,-0.004247357,0.008285004,0.021867115,0.002328042,0.014457831,0.020715631,0.008438819,-0.002952756,0.020132013,-0.000944287,0.017497349,0.016140866,0.006730769,0.003700962,0.00011233,-0.008503401,-0.009251472,0.016806723,0.025653637,0.020921685,0.013836043,0.013289037,-0.000825423,-0.010246679,-0.001344086,-0.006442377,0.01038961,0.021139166,0.022468793,0.002202643,0.007174888,-0.000780843,0.009474886,-0.001532567,0.008108108,0,0.009797061,0.003030959,0.015078601,0.006042296,0.016046681,-0.00952381,-0.00338001,0.00292113,0.005141388,0,0.005444646,0.006410256,-0.00951212,0.004847645,0.008943089,0.011655012,0.014291183,0.004914251,0.006849315,0.014069264,0.022303678,0.015690174,0.006335797,0.00899654,0.009578544,0.005555556
25/07/2011,0.011019284,0.000495868,0.006451613,0.000894454,0.00281294,0.009836066,-0.001456311,-0.017149616,-0.030089328,0.000327439,-0.003606557,-0.012103506,0.000351185,0.010996807,0.006666667,-0.005899705,0.007657945,0.010736685,0.013941698,-0.002699055,-0.006060606,-0.010052448,-0.005752346,-0.015776081,-0.006796941,0.005,-0.00393391,-0.012340601,-0.006361323,-0.003421053,0.007931666,0.028554432,0,0.011464968,0.008327261,0.016778523,-0.020542317,-0.008230453,-0.008023649,0.002375297,0.001845018,0.0004649,-0.003948667,-0.001941119,-0.008506616,0.005211047,-0.012274368,0.00095511,-0.005162242,-0.009734182,-0.010291595,-0.04286927,-0.006761833,0.003508241,-0.01384658,0.001705902,-0.002459016,0.002065262,-0.004601227,-0.00538358,-0.005763689,-0.014567266,0.013801035,-0.015735214,0.003076923,-0.000890472,-0.004949206,-0.000339251,0.001534919,0.00536193,-0.014534884,-0.023215523,0.010144615,-0.014222503,-0.013813814,-0.012921752,-0.00462963,0.004844961,-0.015533981,0.006820119,-0.002277904,-0.00631769,-0.002123142,0.001858736,0.006891799,0.004834811,-0.002304147,-0.002390238,-0.00249501,0.017006803,-0.011739594,-0.015496809,0.025522042,0.004721931,-0.002743484,-0.006957622,0.000736648
